name,channel,section,frame,EndNodes_1,EndNodes_2,node_Idx_1,node_Idx_2,Name,Type,Weight,Original,Original_cv,Intensity,Intensity_cv,Gradient,Gradient_cv,Width_initial,Width_initial_cv,Width_intact,Length,Number,Midpoint,Tortuosity,Distance,Width,Width_cv,Area,Volume,Resistance_2,Resistance_4,Resistance_2ave,Resistance_4ave,Or_ij,Or_ji,Region,Route_factor,Accessibility,Accessibility_ratio,Betweenness,cord_Rank,cord_Disconnected,cord_meanDisconnect,spatial_Disconnected,spatial_meanDisconnect,Ai,Aj
DF56(6)_t09,1,1,1,54,82,6413305,7316468,28,E,6.527524471,0.960835934,0.09459842,1,0,212.8552704,0.071181782,5.599854469,0.000224918,1,80.38477325,76,6858862,1.056050062,4315.383301,5.599854469,0.000224918,24.62880516,1979.780884,6.527524471,0.208153188,26.11081505,3.330634117,4.635463427,-165.2564372,2754.145576,1.129884839,0.001525137,6.581551552,5278,13,1,2,10,11,0,0
DF56(6)_t09,1,1,1,55,60,6422907,6591555,1850,E,14.95744324,0.645098031,0.321202129,0.712523758,0.266418964,105.3709641,0.323830754,3.853763103,0.265928656,1,70.52690887,62,6651734,1.14470017,4374.276855,3.733854055,0.253678709,10.94975853,772.2526245,14.95744324,1.838860512,51.52764511,14.78378391,57.26477373,-79.87532834,1148.188051,1.227179646,0.002025386,8.859597206,7,10,1,2,1,2,0,0
DF56(6)_t09,1,1,1,55,80,6422907,7277867,1851,E,14.10470581,0.708496809,0.204665288,0.807352901,0.193696424,116.5972214,0.218036383,4.073610783,0.211540297,1,80.11270142,72,6844359,1.077792645,4366.068359,4.007246494,0.203972027,12.61194324,1010.376831,14.10470581,1.308848977,50.81703949,12.65835476,-27.21611156,173.0887729,1298.469524,1.229078293,0.002030925,8.867156029,5267,5,1,2,1,2,0,0
DF56(6)_t09,1,1,1,56,68,6458814,6916524,1852,E,10.87143993,0.957988024,0.105927981,1,0,206.3913116,0.108773112,5.599999905,0,1,133.8822479,115,6711753,1.11413908,4422.254395,5.599999905,0,24.63008499,3297.53125,10.87143993,0.34666574,43.48575974,5.546653271,69.77514057,-106.6069806,4330.89368,1.240886211,0.002004399,8.863963127,47430,20,1,2,1,2,0,0
DF56(6)_t09,1,1,1,57,66,6510227,6883511,29,E,8.787701607,0.6669119,0.217574403,0.700612903,0.181316614,99.65625,0.17574665,3.461568594,0.148727521,1,38.45584488,32,6690847,1.072780252,4513.589355,3.461568594,0.148727521,9.411000252,361.907959,8.787701607,0.858459294,32.69012451,10.91266155,-33.69006753,153.4349488,675.4732204,1.109019279,0.001552544,7.007547379,5278,6,2,3,10,11,0,0
DF56(6)_t09,1,1,1,58,63,6534122,6738874,1853,E,27.51393509,0.643725514,0.26540938,0.614019513,0.458567828,91.82499695,0.502461493,3.303108215,0.486880034,1,45.62741852,40,6594351,1.096040487,4461.180176,3.18221879,0.489456296,7.953347206,362.8907166,27.51393509,15.3502264,45.89506149,18.12866592,76.75948008,-122.2756443,640.4857343,1.102265596,0.001596375,7.121715546,15828,5,2,3,10,11,0,0
DF56(6)_t09,1,1,1,58,122,6534122,8316280,1854,E,14.32340622,0.986287355,0.055188879,0.997770131,0.011553868,200.8496704,0.11581178,5.575223446,0.018062577,1,174.3675537,153,7449293,1.096933246,4383.012207,5.575223446,0.018062577,24.41262245,4256.769043,14.32340622,0.462916911,57.14012909,7.35320425,-15.44631637,152.8018721,5538.751048,1.096810102,0.001651526,7.238658428,57948,19,2,3,10,11,0,0
DF56(6)_t09,1,1,1,59,91,6582209,7521495,1855,E,7.675491333,0.966641784,0.082173876,1,0,180.9873352,0.122656472,5.555486679,0.015438869,1,92.9116745,79,7051868,1.181504965,4398.618652,5.555486679,0.015438869,24.24008369,2252.186768,7.675491333,0.249253735,30.66381264,3.974128962,28.30075577,164.2488263,2666.042998,1.101197243,0.0016443,7.232647419,26370,7,2,3,1,2,0,0
DF56(6)_t09,1,1,1,60,108,6591555,8024561,1856,E,12.32448101,0.978656411,0.067809269,0.972774088,0.088301063,183.8360596,0.170516044,5.438128948,0.090943836,1,139.2253723,122,7314092,1.167326212,4303.48584,5.434048176,0.092036247,23.19192696,3228.904785,12.32448101,0.482437134,48.02545929,6.505558491,15.81919395,170.8698235,4471.628407,1.225079417,0.00207527,8.930892944,57937,18,1,2,1,2,0,0
DF56(6)_t09,1,1,1,61,67,6654769,6907624,30,E,10.73880005,0.5833987,0.092985898,0.599477232,0.068237007,85.73332977,0.065834865,2.946679354,0.055186186,1,36.87005615,30,6727007,1.077906013,4522.483887,2.946679354,0.055186186,6.819549084,251.4371643,10.73880005,1.241567969,43.25219345,19.92518425,-66.80140949,139.0856168,762.7047765,1.114057541,0.001524275,6.893508434,5278,7,2,3,10,11,0,0
DF56(6)_t09,1,1,1,62,112,6664460,8193779,1857,E,12.28929138,0.922365189,0.12974152,0.984221876,0.046348833,172.546875,0.135179326,5.465833664,0.059278149,1,143.1543121,128,7423096,1.119418383,4157.692383,5.465833664,0.059278149,23.46403503,3358.977783,12.28929138,0.422880858,48.80807877,6.534899235,-9.019322431,175.5328409,4418.280468,1.293452501,0.001972656,8.201696396,31638,10,1,2,7,8,0,0
DF56(6)_t09,1,1,1,63,70,6931570,6738874,32,E,56.14803314,0.515294135,0.57143122,0.437019646,0.611545324,63.31999969,0.582279742,2.318070412,0.597055614,1,30.6274128,25,6823180,1.061814547,4455.766602,2.216438055,0.593311906,3.85834527,118.1711349,56.14803314,141.057724,63.50372696,51.70684433,61.38954033,-126.8698976,338.1462493,1.111951351,0.001496445,6.667811394,5278,11,2,3,10,11,0,0
DF56(6)_t09,1,1,1,64,65,6882988,6883022,31,E,21.37864113,0.4522129,0.528929532,0.534565866,0.454189658,80.88571167,0.534033835,2.811686277,0.459652185,1,35.65685272,35,6895047,1.048730969,4329.410156,2.552083492,0.395795584,5.115400314,182.3990784,21.37864113,9.679273605,55.76392746,34.24708557,86.63353934,-90,571.1403124,1.141646504,0.001583538,6.855783939,5278,12,2,3,4,5,0,0
DF56(6)_t09,1,1,1,65,95,6883022,7750085,1858,E,7.906799316,0.883427322,0.12183179,0.989578247,0.03591701,179.1095886,0.127076194,5.375127792,0.069728091,1,88.15432739,73,7316551,1.076574922,4305.253418,5.375127792,0.069728091,22.69172287,2000.373535,7.906799316,0.28734833,31.07893753,4.302773952,25.27772224,-148.5704344,1952.727754,1.13365376,0.001621127,6.979363441,15828,11,2,3,4,5,0,0
DF56(6)_t09,1,1,1,66,67,6883511,6907624,1859,E,10.97014809,0.513856232,0.174103111,0.509542465,0.170147151,73.33333588,0.163414165,2.717372656,0.163522393,1,30.65685272,30,6895567,1.054627776,4500.182129,2.646372318,0.137996078,5.500368118,168.6239777,10.97014809,1.793070436,44.58880234,25.46735954,90,-93.81407483,314.2836971,1.111387491,0.001549919,6.974915981,15828,2,2,3,10,11,0,0
DF56(6)_t09,1,1,1,66,94,6883511,7738425,1860,E,10.26516628,0.884982169,0.109710746,0.977094471,0.061884016,155.3181763,0.157176897,5.221457481,0.075124435,1,108.539093,88,7268819,1.104041219,4452.499023,5.221457481,0.075124435,21.41279602,2324.125488,10.26516628,0.392737955,40.55111313,5.949483871,-48.36646066,140.6306828,2703.60043,1.108302116,0.001575851,7.016477108,26370,13,2,3,10,11,0,0
DF56(6)_t09,1,1,1,67,75,7040086,6907624,35,E,18.94805908,0.390196085,0.489394814,0.295424849,0.532850683,43.75,0.496022046,1.614575028,0.51114285,1,11,12,6979876,1,4500.386719,1.495579481,0.501380146,1.756745577,19.32420158,18.94805908,19.95327568,50.09262466,89.5807724,0,180,172.0052778,1.116133332,0.001514797,6.817173958,5278,13,2,3,10,11,0,0
DF56(6)_t09,1,1,1,68,69,6916524,6916537,1861,E,1.190158486,0.972268939,0.049003951,1,0,200.5,0.052846473,5.599998951,1.76728E-07,1,14.65685368,14,6916530,1.127450228,4386.509766,5.599998951,1.76728E-07,24.63007736,360.9994507,1.190158486,0.037951488,4.760635853,0.607224226,90,-90,318.6646788,1.234987974,0.002028925,8.899899483,68458,8,1,2,1,2,0,0
DF56(6)_t09,1,1,1,69,72,6916537,6964735,1862,E,2.77239275,1,0,1,0,205.4516144,0.0401535,5.600000858,1.73114E-07,1,34.14213562,31,6892468,1.128087878,4380.501465,5.600000858,1.73114E-07,24.63009453,840.9240112,2.77239275,0.088405371,11.08956718,1.414485216,97.59464337,-111.8014095,924.973581,1.231865764,0.002037114,8.923581123,73710,12,1,2,1,2,0,0
DF56(6)_t09,1,1,1,69,86,6916537,7362091,1863,E,103.4969711,0.536635578,0.569177985,0.45727548,0.785721362,73.02631378,0.851182044,2.547378778,0.786094129,1,37,38,7133293,1,4366.970215,2.101913452,0.834854841,3.469920635,128.3870697,103.4969711,309.752594,85.30454254,77.23292542,0,180,332.5924063,1.238144636,0.002015193,8.8002882,0,9,1,2,1,2,0,0
DF56(6)_t09,1,1,1,71,83,6943282,7316585,33,E,9.880245209,0.584558904,0.162468836,0.669730425,0.207755715,95.53125,0.203516603,3.085918903,0.233127907,1,33.07106781,32,7123910,1.06625402,4328.757813,3.085918903,0.233127907,7.479264736,247.3472748,9.880245209,1.3035357,35.37360382,14.85833931,-7.594643369,-169.3803447,576.8493871,1.130750895,0.001601971,6.934546471,5278,1,1,2,4,5,0,0
DF56(6)_t09,1,1,1,72,79,6964735,7277862,1864,E,3.764122725,1,0,1,0,197.5675659,0.034174185,5.600001335,2.58972E-07,1,46.35534286,37,7121299,1.063184738,4353.505371,5.600001335,2.58972E-07,24.63009834,1141.736694,3.764122725,0.12002942,15.05648613,1.920469284,54.16234705,-127.4053566,1266.793646,1.229526162,0.002050768,8.928028107,94698,13,1,2,1,2,0,0
DF56(6)_t09,1,1,1,72,86,6964735,7362091,1865,E,10.67970371,0.787468016,0.218740195,0.862745106,0.282870263,137.8695679,0.325129032,4.665950775,0.292998612,1,52.45584106,46,7229652,1.176187277,4356.041992,4.623493671,0.299189121,16.78921509,880.6923828,10.67970371,2.330225945,24.99501801,4.677059174,-19.29004622,115.5599652,919.3421222,1.23610878,0.002020838,8.802856445,15828,15,1,2,1,2,0,0
DF56(6)_t09,1,1,1,73,104,6977707,7977170,34,E,21.64289856,0.590429604,0.163387939,0.654902041,0.104627945,93.36904907,0.101439409,3.367483854,0.090542033,1,92.52690125,84,7471425,1.074297547,4134.079102,3.367483854,0.090542033,8.906373978,824.0791626,21.64289856,2.071817398,83.1107254,29.31608963,-5.572197804,155.6589101,2001.461864,1.302297115,0.001857679,7.67979002,5278,16,1,2,5,6,0,0
DF56(6)_t09,1,1,1,74,77,7013551,7230316,1866,E,1.764339924,0.997523248,0.010822844,1,0,182.9473724,0.007831218,5.599998951,1.74966E-07,1,21.72792053,19,7121933,1.079669118,4200.716797,5.599998951,1.74966E-07,24.63007736,535.1603394,1.764339924,0.056260843,7.057361603,0.900174022,23.96248897,-150.9453959,557.5316722,1.284891486,0.002052822,8.623322487,47430,10,1,2,7,8,0,0
DF56(6)_t09,1,1,1,76,85,7111714,7328481,36,E,2.258509636,0.833023727,0.15967682,0.97874099,0.060711239,165.2105255,0.136164904,5.117007732,0.097361274,1,22.55634689,19,7220099,1.069273472,4280.470703,5.117007732,0.097361274,20.56468201,463.8641052,2.258509636,0.092740841,8.774790764,1.340492964,37.87498365,-156.037511,695.4549817,1.136172056,0.001516491,6.491297245,5278,6,1,2,10,11,0,0
DF56(6)_t09,1,1,1,77,121,7230316,8314166,1867,E,9.662567139,0.988795519,0.026417365,1,0,209.0659332,0.052294169,5.599998951,1.71243E-07,1,118.9949341,91,7772238,1.04365468,4141.30127,5.599998951,1.71243E-07,24.63007736,2930.854492,9.662567139,0.308117628,38.65028381,4.929884911,35.41705528,-139.8207661,4058.125822,1.286442041,0.002077184,8.602246284,78960,5,1,2,7,8,0,0
DF56(6)_t09,1,1,1,78,93,7242564,7724241,1868,E,87.04408264,0.392443806,0.24818702,0.292013437,0.407445937,43.29268265,0.379908442,1.486771822,0.425151616,1,41.24264526,41,7483404,1.028178453,4140.49707,1.411261797,0.388350427,1.564246058,64.51364899,87.04408264,146.3841095,210.9266357,423.6198425,0,171.4692344,210.2095084,1.290731668,0.001731401,7.168861389,0,18,1,2,5,6,0,0
DF56(6)_t09,1,1,1,78,97,7242564,7784425,1869,E,14.87372112,0.662880361,0.205144107,0.686274588,0.197302222,97.72413635,0.191005483,3.516281366,0.17278412,1,64.87005615,58,7435209,1.211730957,4144.091309,3.516281366,0.17278412,9.710847855,629.9432373,14.87372112,1.538023233,53.44131088,17.28900146,-59.34933204,176.0548138,990.843539,1.287448645,0.001834213,7.601145744,10554,14,1,2,5,6,0,0
DF56(6)_t09,1,1,1,79,80,7277862,7277867,1870,E,0.406007528,1,0,1,0,186.5,0.010031253,5.599999905,0,1,5,6,7277864,1,4334.943359,5.599999905,0,24.63008499,123.1504211,0.406007528,0.012946669,1.624030113,0.207146704,90,-90,32.98672286,1.228862524,0.002059574,8.928138733,99894,1,1,2,1,2,0,0
DF56(6)_t09,1,1,1,79,103,7277862,7964247,1871,E,12.53202915,0.817376614,0.295047909,0.835023701,0.312211871,147.5172424,0.388475776,4.605280399,0.313669354,1,60.72792053,58,7615038,1.052364707,4309.181152,4.569754601,0.319019228,16.40120125,996.0108643,12.53202915,2.513439894,29.62120628,5.673839092,0,162.7585406,1204.476767,1.234106302,0.00204707,8.821195602,410,8,1,2,1,2,0,0
DF56(6)_t09,1,1,1,80,98,7277867,7807767,1872,E,5.94024086,1,0,1,0,207.120697,0.04997975,5.599999428,8.58932E-08,1,73.15431976,58,7470567,1.073942423,4307.939453,5.599999428,8.58932E-08,24.63008118,1801.796875,5.94024086,0.189420968,23.76096725,3.030736208,60.2551187,-139.3987054,2202.39197,1.228227139,0.002073123,8.930888176,110313,18,1,2,1,2,0,0
DF56(6)_t09,1,1,1,81,105,7303139,7989488,37,E,38.70813751,0.46413669,0.149125159,0.441239715,0.090689674,63.88709641,0.086623304,2.295344591,0.092001833,1,77.98274231,62,7616213,1.073812485,4101.308594,2.295344591,0.092001833,4.137953758,322.6889954,38.70813751,7.818984032,150.7658081,114.463501,-34.69515353,138.9451862,1191.868509,1.320191741,0.001619482,6.641994476,5278,9,4,5,7,8,0,0
DF56(6)_t09,1,1,1,82,85,7316468,7328481,1874,E,24.11035347,0.519738615,0.652467668,0.565098047,0.606521308,96.33333588,0.720498383,3.160065413,0.60801214,1,29.41421318,30,7328496,1.013680696,4276.842285,2.672078609,0.645213187,5.607746124,164.9474335,24.11035347,18.223423,41.9622612,23.50825691,-90,90,308.9540775,1.132524729,0.001525899,6.52603054,0,18,1,2,10,11,0,0
DF56(6)_t09,1,1,1,82,107,7316468,8002877,1873,E,5.402085781,0.999188662,0.006184142,1,0,216.2068939,0.031102393,5.599999428,8.58932E-08,1,66.52690887,58,7653661,1.128710151,4258.003906,5.599999428,8.58932E-08,24.63008118,1638.56311,5.402085781,0.172260374,21.60834503,2.756166697,31.26373169,176.0548138,1742.759717,1.128501415,0.001539139,6.553660393,10554,17,1,2,10,11,0,0
DF56(6)_t09,1,1,1,83,84,7316600,7316585,38,E,162.3840332,0.303431392,0.532326877,0.287990212,1.016891122,42.6875,0.946780801,1.54154408,0.991123915,1,15,16,7316593,1,4316.745605,1.11137259,0.938033879,0.970083773,14.55125618,162.3840332,1566.641235,123.7006607,400.601532,90,-90,160.3111611,1.131920576,0.001427587,6.162529945,5278,9,2,3,4,5,0,0
DF56(6)_t09,1,1,1,83,95,7316585,7750085,1875,E,6.38941431,0.768203497,0.194062069,0.904928446,0.181815982,138.783783,0.222016409,4.357954025,0.179890707,1,41.79899597,37,7533342,1.101500273,4296.774414,4.294430733,0.176363513,14.48441887,605.4341431,6.38941431,0.505860806,23.08632278,5.007298946,3.17983012,145.491477,633.0777356,1.130892754,0.001623124,6.974195957,15828,11,2,3,4,5,0,0
DF56(6)_t09,1,1,1,85,107,7328481,8002877,1876,E,11.27480316,0.781848729,0.232839569,0.921400666,0.186982572,154.6428528,0.271334648,4.913764477,0.209679618,1,81.84060669,70,7725878,1.14915669,4246.290527,4.883037567,0.213556364,18.72707748,1532.635376,11.27480316,1.142539501,34.96139908,5.865008831,18.43494882,-127.4761796,1740.776201,1.131439328,0.001532214,6.506227493,10554,19,1,2,10,11,0,0
DF56(6)_t09,1,1,1,86,89,7362091,7482506,1877,E,1.019839048,0.946880579,0.115836047,1,0,168.1818237,0.048656452,5.483957291,0.005110172,1,12.07106781,11,7422298,1.079669118,4345.640137,5.483957291,0.005110172,23.61989784,285.1174011,1.019839048,0.033837195,4.088440418,0.543787897,-30.96375653,158.1985905,227.1901247,1.242122412,0.001997228,8.679234505,10554,19,1,2,1,2,0,0
DF56(6)_t09,1,1,1,87,91,7437183,7521495,39,E,3.877662897,0.745717227,0.207500175,0.733952582,0.197904587,104.3157883,0.192947954,3.873333216,0.228848487,1,20.89949417,19,7497402,1.082134843,4359.751465,3.585956097,0.172948182,10.09949875,211.0744171,3.877662897,0.344034225,16.55487633,5.149629593,60.9453959,-108.4349488,452.7503173,1.101750612,0.00164945,7.19119215,5278,9,2,3,10,11,0,0
DF56(6)_t09,1,1,1,88,125,7470977,8374174,40,E,21.63480949,0.646110773,0.262376428,0.734927833,0.231512055,106.7472534,0.258868992,3.839849234,0.226958945,1,104.083252,91,7832274,1.175950527,4168.305176,3.839849234,0.226958945,11.58025742,1205.310791,21.63480949,2.624361038,71.90393066,19.50671959,50.9644871,-167.4711923,2146.163621,1.259716988,0.001831491,7.634212494,5278,14,1,2,7,8,0,0
DF56(6)_t09,1,1,1,89,103,7482506,7964247,1878,E,45.25507355,0.470533788,0.452120006,0.543355167,0.446294993,79.40277863,0.461842984,2.834047079,0.428687811,1,83.42640686,72,7735414,1.143686295,4310.966797,2.636810303,0.382808715,5.460691929,455.565918,45.25507355,16.74674988,122.2210083,70.3150177,52.76516602,-120.6997226,972.431342,1.240423799,0.002015175,8.687351227,0,4,1,2,1,2,0,0
DF56(6)_t09,1,1,1,89,117,8265072,7482506,52,E,121.0560455,0.472152352,0.32174772,0.589164674,0.29805401,84.84393311,0.303636819,3.057753325,0.296766609,1,209.6934814,173,8132691,1.188661337,4321.770508,3.057753801,0.296766549,7.343361378,1539.85498,121.0560455,161.9838562,228.4441376,97.73158264,-56.95187513,97.7335981,3460.647875,1.266766191,0.001780209,7.69365263,5278,1,1,2,1,2,0,0
DF56(6)_t09,1,1,1,90,155,7520120,9109572,41,E,32.80551147,0.528140545,0.162534893,0.737038493,0.147998542,104.7310333,0.143446013,3.88931179,0.142234832,1,177.9655304,145,8350979,1.106080294,4040.783936,3.88931179,0.142234832,11.88051891,2114.322754,32.80551147,3.432304859,119.8368759,31.68873787,-29.475889,139.9271099,4004.898619,1.340397835,0.001746753,7.058252335,5278,13,3,4,4,5,0,0
DF56(6)_t09,1,1,1,91,122,7521495,8316280,1879,E,5.984939575,0.985074639,0.045649964,0.990752161,0.029657908,180.6865692,0.143696159,5.505969524,0.043154996,1,74.6984787,67,7918881,1.110458851,4329.824219,5.501561642,0.044040915,23.77178955,1775.716553,5.984939575,0.200405538,25.13852882,3.322216272,0,-159.8636966,1995.873525,1.098115921,0.001662976,7.200395584,36904,17,2,3,10,11,0,0
DF56(6)_t09,1,1,1,92,115,7688231,8218058,42,E,53.2620697,0.424169689,0.241112202,0.397999227,0.270044416,57.95918274,0.256781012,2.067338943,0.260823995,1,55.87005615,49,7929051,1.14594698,4092.232178,2.067338943,0.260823995,3.356705666,187.5393372,53.2620697,55.5041275,133.1544952,124.6213531,-45,177.614056,675.6370761,1.306604624,0.001745793,7.144191742,5278,17,1,2,5,6,0,0
DF56(6)_t09,1,1,1,93,97,7724241,7784425,1881,E,65.65200043,0.420284033,0.407505542,0.314131171,0.772338688,46.34482574,0.72214669,1.668167591,0.76227802,1,29.24264145,29,7784439,1.104479313,4118.003418,1.443311453,0.685819209,1.63610065,47.8439064,65.65200043,84.29376984,142.9869995,274.5595093,-67.38013505,90,171.048016,1.28927803,0.001753986,7.222919464,202,2,1,2,5,6,0,0
DF56(6)_t09,1,1,1,93,100,7724241,7892846,1880,E,42.75915527,0.385739774,0.320761174,0.286987543,0.396747231,42.59090805,0.370294005,1.445044637,0.323556572,1,25.14213371,22,7784461,1.141645551,4114.177734,1.445044637,0.323556572,1.640032411,41.23391342,42.75915527,37.76708603,122.642128,234.9292908,63.43494882,-142.1250163,135.6293308,1.298134089,0.001720802,7.079684258,5088,10,1,2,5,6,0,0
DF56(6)_t09,1,1,1,94,101,7931139,7738425,45,E,25.45803833,0.52217871,0.338151366,0.519564271,0.39500007,77.08889008,0.452881247,2.786884546,0.40966478,1,49.79898834,45,7858865,1.108013034,4404.284668,2.656042337,0.37103036,5.540638924,275.9182129,25.45803833,8.104007721,71.9036026,40.76999283,63.43494882,-105.2551187,856.3094536,1.113008261,0.00155721,6.858397007,5278,15,2,3,10,11,0,0
DF56(6)_t09,1,1,1,94,131,7738425,8472940,1882,E,12.84228992,0.851693392,0.224798292,0.872625351,0.216362894,152.7792206,0.328321457,4.76399231,0.232498348,1,89.25482941,77,8183964,1.159055948,4364.956055,4.76399231,0.232498348,17.82510185,1590.97644,12.84228992,1.05546236,40.05804062,7.06004715,-22.06789956,126.8698976,1948.1053,1.106645584,0.001605075,7.006081581,36904,9,2,3,10,11,0,0
DF56(6)_t09,1,1,1,95,111,7750085,8171560,1883,E,3.014451027,0.956209064,0.067206882,1,0,194.6111145,0.087369047,5.594968319,0.002119246,1,37.07106781,36,7954799,1.048528194,4260.193359,5.594968319,0.002119246,24.58584595,911.423584,3.014451027,0.096259832,12.06257248,1.541362047,0,-164.475889,935.1153813,1.130912542,0.001635606,6.967999458,36904,4,2,3,4,5,0,0
DF56(6)_t09,1,1,1,96,142,7760646,8832379,43,E,81.13206482,0.413574725,0.196870893,0.376427501,0.259130478,54.93406677,0.244856864,1.971885204,0.249370098,1,97.45584106,91,8290483,1.093285561,4049.664063,1.950345874,0.243698955,2.987535954,291.152832,81.13206482,38.47700119,260.9664612,274.4235535,-14.03624347,-172.0565282,1043.441192,1.316143751,0.001673557,6.777343273,5278,14,4,5,7,8,0,0
DF56(6)_t09,1,1,1,97,135,7784425,8494904,1884,E,11.49845028,0.699607849,0.233912811,0.753529489,0.19894205,107.0999985,0.195158377,3.841398954,0.158971891,1,61.89949417,60,8133646,1.048993349,4089.750732,3.841398954,0.158971891,11.58960724,717.3908081,11.49845028,0.914152741,42.72758865,11.58216,5.906141114,176.1859252,1071.538118,1.287657499,0.001879675,7.687402725,16018,10,1,2,5,6,0,0
DF56(6)_t09,1,1,1,98,108,7807767,8024561,1885,E,3.691083431,1,0,1,0,199.8717957,0.056209866,5.600001812,3.4505E-07,1,45.45584488,39,7952290,1.081057072,4260.235352,5.600001812,3.4505E-07,24.63010216,1119.582153,3.691083431,0.117700309,14.76432228,1.883203149,57.72435569,-107.5255684,1434.141974,1.226702452,0.002094029,8.921053886,115529,18,1,2,1,2,0,0
DF56(6)_t09,1,1,1,98,118,7807767,8265319,1886,E,75.85914612,0.609465897,0.414393902,0.610818148,0.539084554,95.15517426,0.594160676,3.158329725,0.535843611,1,67.35533905,58,7928159,1.158547044,4271.289063,3.115493536,0.537761152,7.623310089,513.4706421,75.85914612,132.0110168,70.68356323,29.12894249,-71.56505118,150.2551187,814.7332468,1.233395338,0.002052048,8.764888763,0,6,1,2,1,2,0,0
DF56(6)_t09,1,1,1,99,131,7822678,8472940,44,E,26.95262909,0.607415378,0.279456705,0.658966124,0.35774079,93.92726898,0.346176773,3.172585011,0.337145865,1,57.31370926,55,8147810,1.054873466,4357.214844,3.080264091,0.332604051,7.451878548,427.0947876,26.95262909,16.58975601,61.5294075,25.9398098,-4.236394799,170.5376778,771.6305956,1.105730772,0.001587102,6.915346146,5278,13,2,3,10,11,0,0
DF56(6)_t09,1,1,1,100,104,7892846,7977170,1887,E,173.0668335,0.344465554,0.543396592,0.2431373,0.794066072,36.58064651,0.726110578,1.295509219,0.744498491,1,32.89949036,31,7892861,1.067962646,4100.811035,1.091862679,0.667036116,0.936323464,30.80456543,173.0668335,695.8280029,281.0950928,943.1422729,90,-118.3007558,144.4171663,1.303709984,0.001839538,7.543596268,0,9,1,2,5,6,0,0
DF56(6)_t09,1,1,1,100,153,7892846,9048892,1888,E,57.2690506,0.434485555,0.223516807,0.437800705,0.235285982,63.46391678,0.223660663,2.296515226,0.24851121,1,102.6274109,97,8470867,1.05784595,4056.691162,2.265688419,0.236063436,4.031719208,413.7648926,57.2690506,14.83591175,203.6399994,158.680191,5.946863054,-168.9297974,1064.009384,1.307145953,0.001882848,7.638132095,10352,16,1,2,5,6,0,0
DF56(6)_t09,1,1,1,102,224,7941199,10626485,46,E,193.536377,0.422748595,0.208970666,0.408537209,0.250290424,59.40265656,0.237145737,2.141649961,0.249589294,1,268.0782776,226,9289847,1.131534934,3976.296631,2.141649961,0.249589294,3.602358103,965.7139282,193.536377,114.3856583,595.3395386,519.1917725,-26.56505118,167.7995313,3031.604879,1.303760767,0.001664249,6.617549419,5278,12,4,5,7,8,0,0
